Open,High,Low,Close
108.33,108.78,107.48,108.13
108.13,108.99,108.04,108.91
108.9,109.22,108.72,108.94
108.96,109.34,108.64,109.14
109.16,109.58,109.08,109.11
109.12,109.47,109.04,109.18
109.16,109.99,108.89,109.88
109.9,109.94,109.44,109.52
109.52,109.97,109.3,109.93
109.93,110.28,109.9,110
110,110.32,109.87,110.21
110.22,110.61,110.21,110.57
110.58,110.59,110.26,110.53
110.53,110.61,110.24,110.4
110.4,110.54,110.28,110.48
110.47,111.25,110.43,111.09
111.09,111.19,110.69,110.91
110.91,111.66,110.91,111.55
111.55,111.83,111.39,111.54
111.55,111.57,110.9,111.28
111.29,111.49,110.76,111
111,112.21,110.94,111.99
111.98,112.3,111.78,112.16
112.15,112.5,112.14,112.39
112.38,112.55,112.09,112.26
112.26,112.5,112.07,112.31
112.32,112.32,111.74,112.03
111.08,111.54,109.44,110.32
110.32,111,110.12,110.26
110.26,110.26,108.76,109.7
109.7,110.4,109.26,110.08
110.08,110.58,109.36,110.34
110.34,110.78,110.03,110.57
110.56,110.9,109.66,110.37
110.4,110.74,109.88,110.39
110.44,111.06,109.91,110.9
110.87,111.01,109.82,110.14
110.11,111.25,110.01,110.64
110.68,111.02,110.43,110.75
110.78,111.49,110.74,111.37
111.35,111.71,110.92,111.14
111.12,111.2,110.49,110.59
110.59,110.61,109.88,110.41
110.41,110.77,110.1,110.25
110.23,110.85,110.16,110.62
110.62,111.02,110.36,110.98
110.98,111.21,110.73,110.91
110.91,111.21,110.88,111.09
111.09,111.32,110.69,110.93
110.95,110.98,110.5,110.74
110.74,111.31,110.74,111.06
111.08,111.51,111.03,111.48
111.48,111.59,111.16,111.54
111.53,111.7,111.22,111.27
111.28,111.32,110.62,110.82
110.82,111.05,110.6,110.87
110.86,111.14,110.39,110.45
110.45,110.62,110.23,110.56
110.55,110.69,110.09,110.24
110.24,110.53,109.93,110.08
110.09,110.19,109.18,109.34
109.35,109.58,108.48,109.07
109.04,109.32,108.73,108.76
108.76,109.2,108.2,108.31
108.31,108.73,108.1,108.17
108.18,108.18,107.37,107.73
109.7,110.4,109.34,109.89
109.9,110.19,109.15,109.26
109.24,110.21,109.17,110.05
110.04,111.02,109.96,110.86
110.83,110.83,110.27,110.66
110.67,110.97,110.38,110.61
110.66,111.32,110.52,111.28
111.28,111.4,110.95,111.02
111.02,111.34,110.86,111.19
111.19,111.25,110.59,111.09
111.09,111.3,110.8,110.87
110.88,111.26,110.73,111.26
111.26,111.27,110.79,110.94
110.95,111.16,110.75,110.91
110.93,111.14,110.76,110.76
110.76,110.76,109.54,109.56
109.57,110.24,109.55,110.2
110.22,110.58,110.18,110.44
110.44,111.04,110.32,110.91
110.89,110.96,110.54,110.69
110.68,110.88,110.56,110.78
110.78,110.94,110.23,110.55
110.54,110.99,110.5,110.86
110.86,111,110.78,110.82
110.82,110.9,110.62,110.82
110.81,110.94,110.66,110.8
110.81,110.85,110.4,110.52
110.57,111.12,110.02,110.94
110.95,111.3,110.84,110.97
111.02,111.21,110.88,111.14
111.13,112.27,111.12,112.13
112.12,112.61,111.99,112.37
112.35,112.47,111.09,111.17
111.17,111.39,110.32,111.13
111.14,111.66,110.9,111.36
111.37,112.1,111.27,111.62
111.64,112.28,111.36,112.12
112.13,112.19,111.41,111.68
111.69,111.73,111.14,111.57
108.88,110.56,108.47,109.93
109.95,110.64,109.25,109.95
109.96,110.2,107.88,108.22
108.25,109.25,107.53,109.15
109.13,109.15,107.95,108.11
108.1,108.73,107.36,108.67
108.68,109.93,108.46,109.85
109.85,109.9,109,109
109.01,109.81,108.45,109.77
109.76,110.19,109.35,109.75
109.76,110.56,109.53,110.45
110.47,110.9,110.2,110.42
110.4,111.45,110.27,111.32
111.34,111.84,111.2,111.69
111.69,112.25,111.53,111.79
111.76,112.5,111.69,111.75
111.78,113.36,111.48,113.05
113.03,113.2,112.41,112.63
112.64,112.99,112.29,112.51
112.51,112.96,112.35,112.9
112.9,112.95,112.51,112.76
112.76,113.07,112.52,112.95
112.96,113.71,112.95,113.56
113.58,113.73,113.15,113.2
113.21,113.32,112.31,112.38
112.39,113.02,112.38,112.7
112.69,113.42,112.62,113.4
113.4,113.54,113.06,113.41
113.4,113.4,112.75,112.93
112.93,113.01,112.34,112.79
112.8,113.38,112.78,113.33
113.32,113.85,113.32,113.6
113.7,113.78,113.23,113.48
113.48,113.75,112.63,112.84
112.83,113.77,112.63,113.71
113.72,113.91,113.51,113.89
113.89,113.97,113.36,113.36
113.36,113.59,112.93,112.95
112.95,113.54,112.94,113.23
119.39,119.5,115.67,115.97
115.97,117.64,115.93,116.91
116.91,117.33,116.06,117.09
117.09,117.17,115.4,115.47
115.47,115.62,113.7,114.16
114.16,115.05,113.59,114.33
114.33,115.76,114.27,115.72
115.71,115.71,114.4,115.39
115.41,115.71,114.61,115.69
115.69,116.27,115.38,115.8
115.81,117.24,115.81,117.18
117.2,117.24,116.64,116.7
116.71,117.1,116.27,116.73
116.74,117.12,116.48,117.07
117.09,117.09,115.48,115.87
115.87,116.07,114.82,115.07
115.1,115.37,114.39,114.72
114.71,115.25,114.41,115.21
115.15,115.15,113.18,113.39
113.4,114.19,113.35,113.78
113.77,113.97,112.88,113.44
113.44,114.5,113.25,114.22
114.23,114.62,113.52,114.12
114.14,115.19,114.14,115.14
115.13,115.33,114.36,114.55
114.58,115.3,114.58,115.25
115.28,115.4,114.63,114.66
114.67,115.15,113.62,113.72
113.7,114.19,113.59,113.87
113.88,114.64,113.86,114.58
114.55,115.26,114.47,115.05
115.05,115.78,114.74,115.45
115.43,116.53,115.4,116.36
116.33,117.42,116.01,117.14
117.13,117.67,116.68,117.43
117.42,118,117.31,117.56
117.55,118.12,117.46,117.75
117.75,118.6,117.56,118.43
118.43,119.35,117.92,119.34
122.24,123.49,122.06,123
123,124.35,122.97,123.62
123.61,124.05,123.13,123.82
123.82,124.95,123.64,124.02
124.04,124.14,123.27,123.92
123.92,124.03,123.07,123.53
123.53,124,123.49,123.87
123.87,123.97,122.52,122.55
122.55,123.2,122.47,123.04
123.04,123.98,122.85,123.98
123.98,124.13,123.71,124.06
124.06,124.25,123.95,124.08
124.09,124.23,123.67,124.12
124.12,124.41,124.06,124.26
124.28,124.47,124.16,124.47
124.47,124.5,123.98,124.16
124.16,124.43,123.86,124.24
124.24,124.48,124.06,124.32
124.31,124.58,124.27,124.33
124.34,124.38,123.93,124.16
124.16,124.17,123.73,124.13
124.13,124.48,123.99,124.45
124.43,124.57,124.23,124.5
124.5,124.64,123.97,124.14
124.14,124.25,123.95,123.99
123.99,124.04,123.48,123.9
123.91,124.17,123.81,123.98
123.98,124.17,123.61,123.62
123.63,124.61,123.58,124.56
124.56,124.79,124.44,124.68
124.69,125.04,124.67,124.98
125,125.13,124.51,124.57
124.56,125.04,124.44,124.76
124.76,124.94,124.32,124.54
124.52,124.63,123.31,123.75
123.78,124.31,123.58,124.09
124.09,124.47,123.32,124.44
124.44,124.82,124.32,124.75
124.75,124.78,123.87,124
123.51,124.25,122.94,123.43
123.47,124.95,123.35,124.79
124.79,124.95,124.48,124.74
124.74,125.44,124.61,125.44
125.44,125.49,124.82,124.99
124.98,125.22,124.51,124.62
124.62,125,124.33,124.73
124.72,124.98,124.47,124.77
124.8,125.15,124.42,124.43
124.44,124.57,123.91,124.24
124.24,124.69,124.21,124.62
124.61,124.66,123.33,123.73
123.73,124.08,123.55,123.56
123.56,124.18,123.56,123.88
123.88,124.3,123.87,124.23
124.22,124.34,123.17,123.34
123.34,123.5,123.01,123.29
123.29,123.89,123.21,123.88
123.86,124.05,123.65,123.86
123.86,124.03,123.61,123.77
123.75,123.88,123.31,123.66
123.67,123.86,123.2,123.86
123.85,124.54,123.79,124.41
124.41,124.55,124.27,124.34
124.37,124.57,124.21,124.55
124.57,124.66,124.22,124.26
124.26,124.85,124.19,124.66
124.68,124.88,124.41,124.55
124.58,124.76,124.1,124.15
124.15,124.3,123.4,123.42
123.42,123.42,122.34,122.4
122.4,123.25,122.34,123.23
123.23,123.71,123.01,123.65
123.65,123.82,123.51,123.72
123.72,123.91,123.37,123.74
123.76,124.24,123.58,123.93
123.93,124.25,123.64,124.21
124.22,124.39,124.12,124.33
124.3,125.55,124.19,125.55
126.11,126.23,124.91,125.43
125.43,125.89,124.91,125.88
125.89,126.57,125.75,126.43
126.43,126.7,126.18,126.57
126.57,127.05,126.28,126.32
126.32,126.72,126.08,126.69
126.69,126.77,125.74,126.11
126.11,126.7,125.9,126.17
126.17,126.47,125.91,126.15
126.15,127.07,126.15,126.82
126.82,127.05,126.38,126.38
126.39,126.6,125.94,126.22
126.22,126.51,125.95,126.36
126.36,126.51,125.75,125.86
125.86,126.22,125.62,125.81
125.8,126.26,125.8,126.19
126.18,126.5,126.11,126.45
126.45,126.59,125.82,125.89
125.89,126.35,125.8,126.27
126.26,126.36,126.01,126.02
126.02,126.3,125.9,126.18
126.18,126.37,126.08,126.32
126.3,126.6,126.23,126.5
126.5,126.59,126.34,126.4
126.4,126.68,126.31,126.57
126.57,126.73,126.24,126.26
126.3,126.54,126.29,126.53
126.53,126.78,126.51,126.59
126.59,126.73,126.38,126.46
126.45,126.66,126.4,126.64
126.64,126.85,126.56,126.68
126.68,126.71,126.44,126.57
126.55,126.55,126.02,126.44
126.44,126.55,125.95,125.95
125.97,126.41,125.91,126.34
126.34,126.46,126.13,126.21
126.23,126.7,126.05,126.3
126.3,126.34,125.46,125.5
125.5,126.59,125.12,126.48
126.1,126.77,125.49,125.71
125.72,126.2,125.58,125.68
125.68,126.74,125.22,126.72
126.74,126.84,126.37,126.67
126.67,127.42,126.6,127.19
127.19,127.69,127.11,127.24
127.24,127.44,126.99,127.04
127.04,127.1,125.72,126.08
126.07,126.69,125.47,126.53
126.53,127.14,126.34,126.97
127,127.12,126.74,127.08
127.08,127.45,126.57,126.66
126.65,127.27,126.52,126.94
126.95,127.35,126.53,127.05
127.05,127.17,126.73,126.98
127,127.64,126.87,127.52
127.52,127.85,127.32,127.7
127.71,128.19,127.68,127.83
127.83,128.16,127.58,128.06
128.06,128.19,127.88,128.19
128.18,128.6,128.18,128.56
128.59,128.59,128.2,128.3
128.3,128.58,128.29,128.42
128.43,128.9,128.43,128.66
128.66,128.93,128.57,128.82
128.82,129.08,128.52,129.08
129.07,129.44,128.97,129.33
129.33,130.08,129.3,130.06
130.07,130.2,129.88,130.03
130.03,130.54,130.03,130.49
130.49,130.95,130.46,130.79
130.79,131.12,130.68,130.79
130.79,131.41,130.79,131.18
131.18,131.39,130.8,131.03
131.03,131.85,131.01,131.79
131.79,131.93,131.03,131.42
131.42,131.67,130.89,131.35
131.35,131.45,130.74,130.74
130.74,131.53,130.63,131.35
130.56,130.86,129.74,130.07
130.07,131.07,129.81,131.01
131.02,131.25,130.69,131.11
131.11,131.2,130.03,130.7
130.7,131.11,130.13,130.2
130.18,130.48,129.67,130.41
130.41,131.11,130.36,130.58
130.58,130.99,130.4,130.93
130.93,131.82,130.71,131.55
131.54,131.68,130.86,131.13
131.13,131.32,130,130.03
130.03,130.38,129.55,129.58
129.6,130.26,129.54,129.89
129.89,130.2,129.78,130.07
130.04,130.05,128.5,128.55
128.55,128.89,128.03,128.31
128.31,129.26,128.3,129.08
129.05,129.39,128.9,129.29
129.3,129.63,128.9,129.36
129.35,129.39,127.77,127.79
127.79,128.21,127.23,127.27
127.26,127.37,126.14,126.24
126.21,126.36,125.25,125.46
125.46,126.24,125.15,126.14
126.16,127.03,125.85,126.98
126.96,127.07,125.3,125.42
125.42,125.7,124.82,125.09
125.06,126.08,124.6,124.84
124.84,125.73,124.62,124.65
124.65,124.96,123.69,123.95
123.98,125.06,123.79,124.89
124.9,125.33,124.18,125.05
125.05,125.55,124.77,125.39
125.41,126.47,125.34,126.21
126.21,126.36,125.03,125.97
125.94,126.55,125.32,125.44
125.44,126.41,125.28,126.38
126.38,127.34,126.12,127.18
127.17,127.29,126.5,126.95
127.27,127.5,126.56,127.23
127.23,127.61,126.82,126.89
126.88,127.1,124.82,125.32
125.37,125.55,124.5,125.01
125,125.5,124.61,125.15
125.15,125.18,124.14,124.72
124.72,124.76,123.91,123.91
123.91,124.14,121.72,122
121.98,122.16,120.66,120.69
120.69,122.14,120.17,122.02
122.02,122.56,121.88,122.12
122.16,123.1,121.86,122.97
122.97,123.31,122.74,122.99
122.99,123.08,122.2,122.7
122.7,123.91,122.69,123.65
123.65,124.04,123.47,123.86
123.86,123.91,123.32,123.77
123.76,123.95,122.94,122.99
122.99,123.75,122.87,123.62
123.62,125.08,123.56,125
125,125.41,124.87,125.07
125.08,125.9,124.99,125.9
125.91,126.08,125.33,125.72
125.72,125.92,125.37,125.77
125.77,125.87,125.22,125.48
125.47,125.51,124.61,124.69
124.68,125.03,124.41,124.67
124.67,125.35,124.51,124.97
124.94,125,124.45,124.73
124.71,125.03,124.47,124.94
124.95,125.03,124.67,124.73
124.73,124.93,123.96,124.25
124.22,125.48,124.2,125.4
125.4,125.82,125.18,125.43
125.43,125.6,124.83,125.09
125.07,125.44,124.11,124.36
124.34,124.89,124.26,124.49
124.55,124.7,124.07,124.17
124.16,125.3,124.02,125.28
123.56,123.65,121.16,122.96
122.93,124.07,122.42,123.62
123.65,123.81,122.28,122.84
122.84,123.05,120.66,121.14
121.14,122.29,121.14,122.22
122.24,122.78,122.05,122.58
122.58,123.37,121.63,123.37
123.37,123.39,122.5,122.67
122.72,123.2,122.24,122.9
122.87,124.25,122.87,124.24
124.24,124.57,123.9,124.12
124.11,125.04,124.04,124.75
124.75,124.8,123.9,124.19
124.18,124.38,123.72,124.14
124.14,124.21,123.16,123.47
123.48,123.99,123.05,123.97
123.98,124.79,123.76,124.57
124.57,125.1,124.33,124.79
124.79,125.06,124.45,125.06
125.06,125.45,124.89,125.1
125.1,125.25,124.48,124.68
124.68,124.92,124.33,124.7
124.72,124.82,123.91,124.28
124.28,125.03,123.89,124.77
124.78,124.8,123.99,124.04
124.04,124.12,123.46,123.46
123.47,124.23,123.34,124.07
124.08,124.35,123.89,124.03
124.03,124.09,122.49,122.95
122.95,123.1,122.18,122.26
122.26,122.72,121.69,122.1
122.12,122.9,122.05,122.45
122.43,122.85,122,122.77
122.77,122.98,121.39,121.53
121.53,122.29,119.37,119.84
119.84,121,119.6,120.83
120.83,120.84,119.12,119.79
119.79,120.04,118.39,118.77
118.77,118.77,117.39,118.18
121.13,122.6,121.1,122.07
122.06,123.48,121.93,123.4
123.42,124.54,123.01,124.4
124.4,124.75,124.08,124.22
124.2,124.98,124.03,124.58
124.59,125.67,124.47,125.4
125.39,125.76,125.2,125.2
125.21,125.6,124.88,125.18
125.18,126.09,125.18,125.85
125.85,126.13,125.54,125.87
125.89,126.27,125.67,126.25
126.25,126.47,125.97,126.14
126.12,126.54,125.7,126.01
126.06,126.63,126.02,126.42
126.44,126.8,126.21,126.65
126.66,127.33,126.62,127.28
127.29,127.42,127.04,127.12
127.13,127.68,127.09,127.46
127.46,127.59,127.24,127.58
127.58,127.72,127.12,127.14
127.14,127.23,126.43,126.54
126.55,126.95,126.5,126.67
126.67,127.06,126.4,126.56
126.56,126.82,126.13,126.28
126.27,127.02,126.24,127
126.99,127.61,126.92,127.57
127.56,128.24,127.49,128.11
128.13,128.36,127.83,127.88
127.89,128.14,127.82,127.99
127.98,128.33,127.88,127.89
127.88,128.07,127.43,127.47
127.47,127.83,127.44,127.66
127.67,127.77,127.13,127.42
127.42,127.7,127.23,127.28
127.27,128.04,127.22,128.01
128,128.01,127.39,127.45
127.45,127.59,126.35,127.08
127.09,127.48,126.93,127.21
127.21,127.68,126.68,127.14
128.19,129.74,127.77,129.68
129.71,129.96,128.4,128.61
128.61,129.52,128.03,129.47
129.47,129.49,128.65,129
129.01,129.16,128.17,128.7
128.72,129.94,128.72,129.83
129.83,130.39,129.75,130.28
130.25,130.57,129.97,130.53
130.53,130.62,129.9,130.26
130.26,130.98,130.25,130.85
130.85,130.88,130.43,130.72
130.7,130.74,130.15,130.29
130.32,130.38,129.76,130.07
130.07,130.22,129.51,130.05
130.07,130.32,129.89,130.08
130.1,130.69,130.03,130.4
130.39,130.7,130.29,130.5
130.5,130.69,130.42,130.53
130.53,130.89,130.49,130.61
130.64,130.92,130.59,130.81
130.81,131,130.52,130.96
130.96,131.18,130.12,130.18
130.15,130.46,129.7,129.84
129.85,129.92,128.78,129.16
129.17,129.4,128.31,128.81
128.81,129.62,128.64,129.51
129.51,129.77,129.17,129.27
129.27,129.47,128.4,128.63
128.63,128.69,127.77,127.83
127.83,128.08,126.87,127.91
127.91,128.24,127.07,127.38
127.38,128.38,127.28,127.81
127.79,127.79,126.53,127.25
127.25,127.79,126.89,127.22
127.21,128.17,126.98,127.94
127.95,128.57,127.88,128.54
128.55,128.92,128.18,128.25
128.25,128.54,127.75,128.03
128.02,128.33,127.68,127.89
128.72,129.19,127.54,128.98
128.98,129.08,126.96,127.1
127.08,128.35,126.8,128.05
128.05,128.5,127.21,127.44
127.44,127.87,126.12,126.22
126.24,126.7,125.59,125.7
125.74,126.68,125.41,126.56
126.57,127.32,126.56,127.17
127.17,127.42,125.95,126.1
126.07,126.81,125.73,126.7
126.69,126.96,126.32,126.5
126.52,127.3,126.38,127.22
127.22,127.77,127.08,127.42
127.42,127.6,126.77,127.04
127.04,127.13,126.36,126.87
126.87,127.39,126.75,127.29
127.3,127.49,126.79,127.02
127.02,127.51,126.92,127.29
127.29,128.09,127.26,128.03
128.04,128.22,127.88,128
128.02,128.15,127.74,127.86
127.86,127.94,127.13,127.27
127.24,127.92,127.18,127.85
127.85,127.9,127.64,127.82
127.83,128.02,127.38,127.7
127.7,127.78,127.28,127.48
127.46,127.76,127.12,127.75
127.74,127.74,127.07,127.28
127.3,127.47,126.97,127.01
127.03,127.19,126.6,127.1
127.1,127.54,127.1,127.28
127.28,127.32,126.95,127.02
127,127.25,126.88,127.09
127.1,127.31,126.76,126.97
126.91,126.92,126.19,126.29
126.29,126.76,126.17,126.53
126.51,126.71,126.28,126.5
126.5,126.67,126.23,126.3
126.3,127.72,126.22,127.52
129.94,130.62,129.66,130.2
130.2,130.75,130.2,130.45
130.45,131.23,130.45,131.11
131.15,131.54,130.96,131.02
131.05,131.09,130.28,130.28
130.28,130.92,130.21,130.92
130.92,131.25,130.84,131.08
131.08,131.1,130.68,130.89
130.89,131.23,130.84,130.87
130.87,130.87,130.31,130.71
130.71,131.21,130.69,131.12
131.12,131.18,130.78,131.08
131.08,131.13,130.49,130.55
130.56,130.68,130.26,130.49
130.49,130.78,130.39,130.77
130.76,130.94,130.68,130.76
130.75,130.8,130.51,130.61
130.61,131.05,130.56,130.77
130.77,130.98,130.72,130.98
130.99,131.34,130.85,131.3
131.3,131.48,131.26,131.41
131.41,131.66,131.28,131.65
131.65,131.8,131.53,131.68
131.67,131.69,131.32,131.45
131.49,131.78,131.44,131.65
131.65,131.77,131.57,131.67
131.66,131.66,131.31,131.58
131.56,131.64,131.33,131.58
131.59,131.97,131.57,131.91
131.91,132,131.74,131.84
131.84,132.12,131.83,132.09
132.09,132.09,131.84,131.87
131.87,132.11,131.76,132.1
132.1,132.11,131.66,131.78
131.78,131.95,131.56,131.9
131.9,132.14,131.73,132.11
132.11,132.22,131.99,132.13
132.13,132.36,132.13,132.19
132.22,132.36,131.56,131.83
133.36,135.22,133.3,135
135.01,135.11,134.39,134.88
134.88,134.99,133.17,133.85
133.84,134.05,132.28,132.32
132.31,133.59,132.11,133.36
133.36,133.45,131.6,131.66
131.66,132.67,131.29,132.48
132.44,133.42,132.14,133.36
133.36,133.88,133.35,133.78
133.78,134.23,133.45,134.19
134.19,134.25,133.8,133.9
133.92,134.38,133.58,134.06
134.06,134.33,133.95,134.2
134.2,134.38,133.88,133.93
133.93,134.46,133.89,134.32
134.32,134.75,134.19,134.58
134.58,134.86,134.47,134.69
134.69,134.87,134.53,134.76
134.76,135.3,134.75,135.02
135.03,135.34,134.85,134.97
134.97,135.07,134.68,134.83
134.84,135.2,134.6,135.14
135.14,135.21,134.93,135.06
135.09,135.16,134.62,135.05
135.04,135.32,135.04,135.31
135.31,135.41,135.14,135.29
135.3,135.31,135.01,135.06
135.06,135.07,134.67,135.05
135.05,135.24,134.7,135.21
135.19,135.49,135.14,135.36
135.36,135.55,135.31,135.48
135.48,135.68,135.35,135.68
135.68,135.92,135.61,135.77
135.77,135.92,135.55,135.67
135.67,136.31,135.62,136.22
136.22,136.4,135.74,135.93
135.91,136.21,135.68,135.68
135.72,136.23,135.63,135.92
135.94,135.96,135.39,135.66
135.66,136.4,134.8,135.76
135.76,135.76,133.91,134.02
134.02,134.44,133.48,134.2
134.18,135.09,133.98,134.85
134.85,135.64,134.73,135.57
135.59,135.93,135.27,135.91
135.91,136.31,135.75,136.16
136.18,136.26,135.46,135.96
135.96,136.19,135.73,136.07
136.07,136.47,135.77,135.85
135.9,136.19,135.4,135.89
135.89,136.15,135.78,136.15
136.14,136.7,136.07,136.52
136.52,136.74,136.37,136.56
136.56,137.01,136.45,136.96
136.96,137.21,136.8,136.83
136.83,137.01,136.6,136.7
136.68,136.88,136.53,136.66
136.65,136.7,136.31,136.62
136.62,136.63,136.18,136.37
136.39,136.74,136.39,136.68
136.69,136.73,136.39,136.42
136.45,136.71,136.35,136.61
136.61,136.67,136.44,136.55
136.57,137.01,136.55,137.01
137.01,137.01,136.77,136.89
136.91,136.93,136.6,136.79
136.79,136.95,135.42,135.99
135.99,136.01,134.18,134.18
134.19,134.47,132.75,133.74
133.74,134.49,133.35,134.18
134.18,134.66,133.76,134.5
134.5,135.34,134.46,134.9
134.9,135.02,134.35,134.69
134.74,134.95,134.14,134.21
134.21,134.39,133.57,133.86
133.82,134.12,133.49,133.53
133.53,134.11,132.65,132.75
132.74,133.24,132.29,133.06
131.75,133.44,131.17,132.89
132.89,134.26,132.78,134.03
134.05,135.05,133.8,134.75
134.71,135.18,134.35,134.72
134.74,134.92,134.28,134.49
134.49,134.67,134.06,134.6
134.58,134.81,134.28,134.36
134.36,135.09,134.21,135.09
135.08,135.81,135.08,135.63
135.63,135.69,134.7,134.81
134.81,135.14,134.66,134.93
134.91,135.84,134.79,135.75
135.75,136.4,135.55,136.31
136.31,136.34,136.04,136.08
